31.4442  8.40517 1.32083  -0.295164 -0.483806  1.38431 -1.19262  -0.248368 -0.605955  -1.33699 1.20174  1.07442 0.570255  -1.08369 -0.823978  0.46197 -41.4442  -18.4052 
35.2881  4.84045 0.75837  -0.899104 -1.0883  0.833896 -1.3783  -0.728198 0.856568  0.789182 -0.229999  -1.20944 0.0548442  1.19373 1.06969  0.0121863 -45.2881  -14.8405 
33.1594  6.78515 -0.394302  1.32485 1.04039  -1.1108 -1.31149  -0.573208 -0.378219  -1.65832 1.56937  0.345264 -1.14488  0.536323 0.609119  1.09905 -43.1594  -16.7851 
32.7812  5.12683 -0.762625  -1.12101 1.41861  0.547519 -0.933269  1.08511 1.12862  -1.01457 0.378219  1.65832 0.105288  -1.07486 -1.36049  -0.0797981 -42.7812  -15.1268 
45.0315  13.5152 -0.729837  -1.03884 1.00643  0.795016 1.01333  -0.913898 -0.43511  1.0619 -0.869117  0.0980624 -55.0315  -23.5152 -55.0315  -23.5152 -55.0315  -23.5152 
20.7713  18.3273 1.03662  0.958988 -1.18176  0.74902 0.553297  -1.28704 -1.22141  -0.45265 -0.155509  1.43227 -0.440506  -1.06418 1.40841  -0.34017 -30.7713  -28.3273 
21.3279  23.6079 -0.476809  1.39208 1.01255  1.39208 -1.42754  -0.884883 -1.28293  0.421237 1.23077  -0.873131 -0.103682  -1.63756 1.04572  0.182799 -31.3279  -33.6079 
19.122  6.5602 0.0803689  1.53826 -1.16258  -0.486625 1.17437  -0.943209 -0.224805  -1.32969 -1.10586  0.671995 1.20578  0.545318 -29.122  -16.5602 -29.122  -16.5602 
43.2571  8.84082 -1.33098  0.229138 0.436989  -1.46773 0.978627  1.09907 -0.605338  1.47493 -0.9366  -1.00387 1.43852  -0.321924 -53.2571  -18.8408 -53.2571  -18.8408 
60.975  11.3167 0.128888  1.36423 -0.229494  -1.4909 1.62725  -0.284948 -1.62643  0.267536 1.18924  1.01472 0.77858  -1.07869 -0.754399  1.10982 -1.13996  -0.879187 
61.8247  9.08847 1.31838  -0.0188237 -1.07913  0.737312 -0.540179  -1.15609 0.728145  -1.23284 0.78299  0.844439 -1.15163  -0.321863 -0.0710558  1.14952 -71.8247  -19.0885 
42.9382  17.0134 -0.453904  -1.3455 0.736196  0.853713 -1.18239  0.517074 1.53874  -0.117126 -0.2551  1.43004 0.62116  -0.944332 -1.02521  -0.430314 -52.9382  -27.0134 
44.4615  19.3436 -0.208175  1.4225 0.99327  -0.597493 1.06543  0.582642 -1.18355  0.306041 0.0685537  -1.11568 -0.734579  -0.628815 -54.4615  -29.3436 -54.4615  -29.3436 
44.477  16.8963 1.51971  -0.0207124 -0.802546  0.970839 -0.15617  -1.2358 -1.53874  0.117126 0.914949  -1.23814 -0.917582  -0.827206 0.887756  0.86524 0.0530452  1.33163 
63.4145  12.0091 1.16477  -0.632917 -0.304625  1.28267 -0.812218  -0.977402 1.02194  0.857348 -1.25022  0.322268 0.162888  -0.845733 -73.4145  -22.0091 -73.4145  -22.0091 
25.0546  15.5884 -1.3842  -0.101665 1.37432  -0.446141 0.192383  1.19078 0.321849  -1.46994 -0.906796  1.05688 -0.718595  -0.927209 1.13371  0.764189 -35.0546  -25.5884 
21.7706  2.73809 0.573992  1.10096 -1.50151  -0.303914 -0.183677  -1.39079 -0.652365  1.08255 0.977451  0.164524 0.751897  -0.654323 -31.7706  -12.7381 -31.7706  -12.7381 
47.3131  7.91034 -1.28935  0.30501 1.12627  -0.920758 0.536877  1.30828 -0.0591352  -1.31403 -0.508244  1.05956 1.12564  0.335829 -0.94665  -0.760715 -57.3131  -17.9103 
8.36632  6.78994 -1.04389  -0.512259 1.14416  -0.590092 -0.110654  1.19496 -0.00773324  -1.20475 -0.918565  0.506771 0.972952  0.646149 -18.3663  -16.7899 -18.3663  -16.7899 
42.3205  7.83695 -0.394377  1.233 -0.970706  -1.01725 1.37359  -0.463867 0.9366  1.00387 -1.26193  0.326295 0.303743  -1.0781 -52.3205  -17.837 -52.3205  -17.837 
51.5473  1.25426 0.580366  -1.25426 -0.908995  -1.25426 -0.82129  1.11339 0.955482  0.473993 0.370614  1.23882 1.09188  -0.361338 -1.26163  0.0162636 -61.5473  -11.2543 
42.6831  18.4435 0.991296  -0.576322 -0.65205  1.18767 -0.92729  -0.912961 0.2551  -1.43004 0.594781  1.20618 -1.31113  0.201361 1.04375  0.271328 -52.6831  -28.4435 
48.3133  1.00232 0.835603  -1.00232 -0.653759  -1.00232 0.147052  1.29975 -1.29293  0.480148 0.973608  0.221914 -58.3133  -11.0023 -58.3133  -11.0023 -58.3133  -11.0023 
13.8848  20.0441 1.06426  0.851063 -1.4583  -0.872507 0.726921  -1.14811 -1.28533  0.938159 0.0533719  1.31036 1.13375  -0.132001 -0.261276  -1.01767 -23.8848  -30.0441 
60.9716  18.3958 1.13076  0.303968 -0.618176  1.07894 0.166339  -1.18477 -1.21357  0.0835803 0.408771  1.01069 -0.717562  -0.745844 0.892659  -0.588434 -70.9716  -28.3958 
24.8081  11.8749 1.10972  0.963712 -1.56765  -0.337277 0.514141  -1.24938 1.48875  -0.307014 -1.00576  0.88532 -0.582465  -1.11281 0.0129526  1.18469 -34.8081  -21.8749 
41.4625  14.6699 1.02187  0.99806 0.358494  -1.42882 -1.23699  0.505051 -1.169  -0.960057 1.23785  -0.30918 -0.215383  1.21427 -51.4625  -24.6699 -51.4625  -24.6699 
20.402  16.1626 -0.795316  0.742421 0.704509  -1.28558 0.922545  0.877577 -0.657659  -1.12504 -0.0712576  1.10043 1.18274  -0.217191 -1.28528  -0.0952668 -30.402  -26.1626 
51.4233  12.5926 1.25378  -0.148761 -1.03357  -1.08607 -0.317434  1.30805 0.582328  -1.36913 -1.297  0.344136 0.823007  0.94019 -61.4233  -22.5926 -61.4233  -22.5926 
50.1263  12.9368 -1.36221  0.552516 0.263432  -1.43021 0.979568  0.963916 1.297  -0.344136 -0.196487  1.11103 -0.954145  -0.873437 -60.1263  -22.9368 -60.1263  -22.9368 
6.79183  19.9253 0.665748  1.25773 -1.50849  0.197171 1.06785  -0.795473 -0.647596  1.2337 -1.07763  -1.09995 0.0865783  -1.1389 1.44018  0.325505 -16.7918  -29.9253 
59.7581  18.4794 -0.458785  -1.03127 0.595391  0.99536 -1.19822  -0.0633538 1.21357  -0.0835803 -0.591188  0.989932 0.496004  -0.829424 -69.7581  -28.4794 -69.7581  -28.4794 
61.1522  20.6494 0.745147  0.969718 -1.10737  0.72369 -0.798715  -1.17461 1.20315  -0.867627 -0.225793  1.53023 -1.40865  -0.226224 1.42096  0.254184 0.228232  -1.24286 
6.59465  15.9606 -0.32281  -1.17213 1.3106  0.618574 -0.973242  0.608018 0.0364147  1.17149 0.948508  -0.841456 -0.986722  -0.374722 -16.5946  -25.9606 -16.5946  -25.9606 
18.7765  23.8056 -0.904139  1.19435 0.585223  1.19435 1.12385  -1.08262 1.26847  0.223504 -0.569037  -1.46626 -1.52061  -0.0815083 -28.7765  -33.8056 -28.7765  -33.8056 
16.0231  21.3532 -1.07401  -0.458042 0.538093  1.11685 0.591348  -0.660684 -1.06371  0.940388 1.15193  0.00504649 -0.172487  -1.00171 -26.0231  -31.3532 -26.0231  -31.3532 
17.175  21.3583 1.12602  -0.594757 -0.613836  1.1118 -0.56058  -0.665731 1.03242  0.9811 -1.15193  -0.00504649 0.129872  -0.878658 -27.175  -31.3583 -27.175  -31.3583 
7.21774  5.06516 0.104685  1.21252 1.01464  -0.714379 -1.16047  -0.683098 -1.0435  0.776091 1.14084  0.520024 -0.0110528  -1.08784 -17.2177  -15.0652 -17.2177  -15.0652 
17.6488  4.95096 0.803598  -0.912279 0.310685  1.12261 -1.32238  -0.342988 1.24846  0.279545 -0.813176  0.843389 -0.288714  -0.999857 -27.6488  -14.951 -27.6488  -14.951 
23.0089  1.16149 0.820862  -1.16149 -0.6685  -1.16149 0.473737  1.11316 -1.42201  0.185812 1.27541  0.107276 -0.486435  0.92228 -33.0089  -11.1615 -33.0089  -11.1615 
17.457  17.4567 -0.58072  1.21329 -0.755216  -0.709984 0.904569  1.05722 0.270164  -1.43221 -1.00474  0.144668 1.1786  -0.311927 -27.457  -27.4567 -27.457  -27.4567 
51.1046  23.4132 -0.466261  1.58675 -0.669099  -1.20885 1.03092  -0.192331 -1.29852  0.205556 0.670228  -1.07809 0.699237  0.674338 -61.1046  -33.4132 -61.1046  -33.4132 
44.7719  22.3266 -0.518574  -1.56048 0.777664  0.916958 -1.17585  0.736596 0.979376  -1.10453 -0.132601  1.31334 1.39932  0.12231 -1.27705  -0.400804 -54.7719  -32.3266 
64.2436  9.18083 -1.10051  -0.111178 1.0343  -0.677477 0.924349  0.799539 -0.538703  1.06389 -0.329259  -1.0498 -74.2436  -19.1808 -74.2436  -19.1808 -74.2436  -19.1808 
35.0884  19.2702 1.03486  0.625638 -1.17801  -0.104445 -0.358699  0.976401 0.67028  -0.513105 -0.159606  -0.97654 -45.0884  -29.2702 -45.0884  -29.2702 -45.0884  -29.2702 
32.7521  18.3179 0.110892  -1.44684 1.15826  0.847877 -1.18745  0.480318 1.15998  -0.583404 -0.269035  1.35268 -0.997462  -0.70659 -42.7521  -28.3179 -42.7521  -28.3179 
61.1188  5.70492 0.514407  0.751051 -0.966254  0.336787 0.927481  -0.718337 -1.02016  -0.640817 -0.315997  1.14939 -0.0764196  -1.06136 0.948376  0.197576 -71.1188  -15.7049 
4.38624  8.43838 -0.33836  -1.02103 -0.809618  1.1797 1.15982  -0.317115 0.817584  1.07568 -1.15545  -0.164562 0.377662  -0.738533 -14.3862  -18.4384 -14.3862  -18.4384 
60.0986  5.0641 -1.19531  -0.534372 0.129402  -1.35922 0.0539054  0.977604 1.02016  0.640817 0.94374  -0.420539 -0.929317  0.705963 -70.0986  -15.0641 -70.0986  -15.0641 
66.0887  15.4827 -0.517983  -1.50704 1.45074  0.280649 -0.927333  0.970206 0.319496  1.50742 0.993133  -1.08443 -1.33504  -0.195209 -76.0887  -25.4827 -76.0887  -25.4827 
65.8831  11.0648 -1.30387  0.311438 -0.715227  -1.08442 -0.0229048  1.25449 1.01399  -0.136978 0.6162  0.53989 0.410212  -0.86399 -75.8831  -21.0648 -75.8831  -21.0648 
11.9971  22.1474 -0.788918  -0.795889 1.27922  0.352756 -1.23094  0.482439 0.602375  -1.16506 0.114712  1.05677 -21.9971  -32.1474 -21.9971  -32.1474 -21.9971  -32.1474 
13.9382  21.3545 1.01089  -0.4593 -0.661848  1.14561 -1.3387  -0.372203 1.02119  0.93913 -0.0533719  -1.31036 -23.9382  -31.3545 -23.9382  -31.3545 -23.9382  -31.3545 
39.0313  5.20265 -0.380982  1.45313 -0.910998  -1.21982 1.35983  -0.298193 -1.64184  0.324837 1.06078  0.912866 0.525394  -1.22255 -49.0313  -15.2027 -49.0313  -15.2027 
4.63836  17.1243 0.983045  -0.555678 0.140238  0.987801 -1.20509  -0.532151 1.00067  0.516653 -0.889824  0.727414 0.00407795  -1.16114 -14.6384  -27.1243 -14.6384  -27.1243 
3.93511  6.23027 0.112772  1.18707 -1.13365  -0.48133 1.0328  -0.835872 1.17764  0.599236 -0.124381  -1.26702 -1.02321  0.810644 -13.9351  -16.2303 -13.9351  -16.2303 
17.825  2.85119 0.627392  1.18749 -1.16779  -0.792601 1.04399  -0.830908 -0.0245857  -1.3759 -1.33199  0.442728 1.23921  0.247283 -0.46492  1.09991 -27.825  -12.8512 
19.4427  21.4881 -1.14167  -0.724548 0.457616  1.23495 0.996145  -0.504049 -1.23528  0.851309 0.0772694  -1.19384 0.81265  0.306907 -29.4427  -31.4881 -29.4427  -31.4881 
60.8028  6.85431 0.830404  -0.398339 0.481715  1.07807 -0.650257  -0.812602 0.315997  -1.14939 -1.21453  -0.0341244 0.93938  0.29923 -0.69503  1.01568 -70.8028  -16.8543 
57.8635  19.6787 0.911861  0.651825 -1.59671  -0.252613 0.696322  -1.26267 -0.9462  1.29396 0.257341  1.16899 -0.596708  -1.39343 1.30335  -0.209388 -67.8635  -29.6787 
55.3911  5.84273 -1.14806  0.705446 1.15203  -0.387335 0.121875  -1.41953 0.240143  1.31251 -1.09312  -0.64761 0.758865  0.427584 -65.3911  -15.8427 -65.3911  -15.8427 
3.11778  11.0136 0.707858  1.01069 0.458843  -1.3955 -1.04499  0.275006 1.28663  -0.191342 -0.537508  1.14179 -0.848374  -0.817083 -13.1178  -21.0136 -13.1178  -21.0136 
9.13832  19.3709 0.473803  -1.20021 0.284478  1.12632 -1.27865  -0.241085 -0.576986  -0.918536 -0.906319  0.879893 0.856242  0.523846 1.1249  -0.221637 -19.1383  -29.3709 
24.7603  17.7231 0.639173  1.02451 -1.26781  0.0503226 0.486725  -0.943995 1.34475  -0.100786 -0.612455  -1.07789 -0.564662  1.0793 -34.7603  -27.7231 -34.7603  -27.7231 
23.0124  18.9468 -1.20453  0.339437 0.480086  -1.17335 0.686405  0.779599 -0.832739  -0.959721 1.18323  -0.144379 -0.290395  1.17643 -33.0124  -28.9468 -33.0124  -28.9468 
31.0294  20.0561 1.1197  0.975329 -1.06632  0.613435 0.535309  -1.25788 -0.260316  1.51448 1.45372  -0.38551 -1.36525  -0.469782 -0.460749  -1.06317 -41.0294  -30.0561 
56.7968  22.3679 -1.20358  -0.507214 -0.961063  1.11315 1.25509  -0.339809 0.776257  1.13277 0.120516  -1.39519 -66.7968  -32.3679 -66.7968  -32.3679 -66.7968  -32.3679 
28.4644  22.4987 -0.312771  -1.16449 1.41357  0.332574 -1.04805  0.800324 0.28267  1.31926 -1.27243  -0.359268 0.904399  -0.924153 -38.4644  -32.4987 -38.4644  -32.4987 
35.7345  2.76976 0.31189  1.17159 -1.39536  -0.270938 0.968741  -0.801632 -0.365326  -1.42426 1.19205  0.46902 -0.676479  0.861253 -45.7345  -12.7698 -45.7345  -12.7698 
67.6031  13.3526 -0.242203  -1.23794 0.590734  0.757441 1.0976  -0.451739 -0.521277  1.04565 -0.909534  -0.119055 -77.6031  -23.3526 -77.6031  -23.3526 -77.6031  -23.3526 
4.87658  21.3006 -1.14256  0.17254 0.766844  0.965895 0.406762  -1.17813 1.26765  -0.141601 -0.855878  -0.878226 -0.414325  1.08016 -14.8766  -31.3006 -14.8766  -31.3006 
47.7465  10.3811 -0.995279  0.608103 0.103443  -1.16247 0.825891  0.666787 0.821723  -0.356055 -0.0372843  0.76205 -0.747528  -0.535853 -57.7465  -20.3811 -57.7465  -20.3811 
11.4262  20.2189 -0.217951  1.13253 1.00037  -1.04731 -0.759303  -0.37657 1.17334  0.763357 -0.971817  0.342266 -0.268139  -0.886066 -21.4262  -30.2189 -21.4262  -30.2189 
53.4011  1.46372 0.215906  -1.46372 0.680661  0.901932 -0.89834  0.26453 1.15271  -0.20906 -0.391312  1.04124 -0.761946  -0.570801 -63.4011  -11.4637 -63.4011  -11.4637 
4.75531  4.13302 -1.09092  -0.375735 0.739785  -0.79536 0.2126  1.26138 -0.19541  -1.15022 1.30197  0.249041 -0.944581  0.830234 -14.7553  -14.133 -14.7553  -14.133 
19.52  20.2942 -1.21894  0.469288 0.0695089  -1.21796 0.918876  0.689787 -0.0772694  1.19384 1.09576  -0.534716 -0.818515  -0.625555 -29.52  -30.2942 -29.52  -30.2942 
19.5498  17.8746 0.0568425  -0.969544 0.0396497  1.20167 -1.18828  0.639356 1.22141  0.45265 0.780901  -0.61153 -0.91425  -0.729791 -29.5498  -27.8746 -29.5498  -27.8746 
65.2886  17.4182 0.483501  0.877384 -0.127234  -0.965233 1.1196  -0.428016 -0.718237  0.712047 -0.784172  -0.239074 -75.2886  -27.4182 -75.2886  -27.4182 -75.2886  -27.4182 
64.7399  7.25121 0.537969  1.25214 -1.22396  -0.297729 0.781389  -0.851325 1.11458  0.173522 -0.825591  0.879818 -0.399335  -1.12377 -74.7399  -17.2512 -74.7399  -17.2512 
17.8004  1.4753 0.0719576  -1.4753 -1.14321  0.583297 -0.953414  -0.525851 1.06857  0.544989 0.0245857  1.3759 0.887428  -0.517001 -27.8004  -11.4753 -27.8004  -11.4753 
30.8398  5.91171 -0.994709  0.265516 1.00804  0.300234 -0.626777  -0.857229 -0.00156397  1.15647 0.580814  -0.864677 -40.8398  -15.9117 -40.8398  -15.9117 -40.8398  -15.9117 
66.1814  9.3302 1.14991  0.400109 -0.903515  -0.826847 -1.01347  0.65017 0.643537  -1.05824 0.111971  0.8706 -76.1814  -19.3302 -76.1814  -19.3302 -76.1814  -19.3302 
3.23123  13.1786 0.594408  -1.15434 -1.25336  0.0258698 0.570775  0.950341 1.441  -0.0376055 -0.69545  1.25237 -0.650959  -1.02324 -13.2312  -23.1786 -13.2312  -23.1786 
10.1394  2.5813 0.316868  1.26147 -1.32372  -0.470647 1.00632  -0.730601 -0.222929  -1.36943 1.23491  0.44076 -0.960722  0.898617 -20.1394  -12.5813 -20.1394  -12.5813 
7.93659  3.1627 -1.30976  -0.219526 0.879124  -1.05204 0.295796  1.18807 1.24213  0.317219 -0.729901  0.814619 -0.329802  -1.02572 -17.9366  -13.1627 -17.9366  -13.1627 
6.17425  5.84125 1.14818  0.43643 -1.20634  -0.446847 -0.116969  -1.45919 -1.0615  0.988262 1.0435  -0.776091 0.237886  1.27359 -16.1742  -15.8412 -16.1742  -15.8412 
5.7142  18.8254 0.766831  -0.753242 -0.430859  1.29712 -0.935601  -0.713215 1.07763  1.09995 -1.53056  0.281147 -0.0751666  -1.18436 1.16421  -0.0389523 -15.7142  -28.8254 
54.8619  20.9416 0.73133  0.919097 -0.994426  -0.376365 0.0250483  -1.12109 -0.679385  0.919095 0.852274  -0.338057 -64.8619  -30.9416 -64.8619  -30.9416 -64.8619  -30.9416 
50.8125  5.41728 -1.03651  -0.429017 0.930809  0.979786 1.08715  -0.628304 -0.821954  1.04772 -0.13319  -0.971101 -60.8125  -15.4173 -60.8125  -15.4173 -60.8125  -15.4173 
54.7761  3.26839 1.23885  -0.306577 -0.694284  -0.902731 -0.472013  0.888976 0.736929  1.15481 -1.11764  0.124186 0.313981  -1.009 -64.7761  -13.2684 -64.7761  -13.2684 
11.3744  3.02207 -0.918043  0.82071 -0.228587  -1.17136 1.10339  0.536777 1.12512  -0.761825 -1.23491  -0.44076 0.200138  1.04745 -21.3744  -13.0221 -21.3744  -13.0221 
52.9907  23.7959 -0.863058  1.20414 0.626304  1.20414 0.878241  -0.843341 -0.855242  -0.574945 1.3821  0.043053 -0.028539  -1.33496 -1.18692  0.291724 -62.9907  -33.7959 
27.1919  22.1394 0.95966  -0.805225 0.224384  1.15959 -1.17381  -0.434963 -1.13439  0.888942 1.27243  0.359268 -0.181893  -1.15423 -37.1919  -32.1394 -37.1919  -32.1394 
36.5371  0.88676 0.696897  -0.88676 -0.792465  -0.88676 0.166141  1.08137 -1.16793  0.45874 1.10871  0.231218 -46.5371  -10.8868 -46.5371  -10.8868 -46.5371  -10.8868 
59.8857  2.44894 0.414977  -0.816415 -0.92883  -1.02883 0.342344  1.25594 -1.11118  0.632021 1.2986  -0.0450188 -69.8857  -12.4489 -69.8857  -12.4489 -69.8857  -12.4489 
27.549  24.2388 -0.740442  0.761173 0.748919  0.761173 -0.132639  -0.939851 1.19808  -0.420914 -1.08261  -0.154758 -37.549  -34.2388 -37.549  -34.2388 -37.549  -34.2388 
10.4543  20.5612 0.753866  0.790264 -1.03154  -0.063959 0.212514  -0.718837 -0.478439  0.923124 0.971817  -0.342266 -0.459776  -0.666438 -20.4543  -30.5612 -20.4543  -30.5612 
8.7289  21.3551 -1.27132  -0.17203 0.533443  1.07617 0.693904  -0.857824 1.247  0.129258 -0.699316  0.867292 -0.496893  -1.10426 -18.7289  -31.3551 -18.7289  -31.3551 
4.18364  19.1065 -1.38768  -0.496623 -1.19841  0.691346 1.0997  1.01597 0.594956  -0.994362 -0.162942  1.31588 1.53056  -0.281147 -0.435105  -1.25475 -14.1836  -29.1065 
11.1942  23.9663 -0.768693  1.03371 0.720668  1.03371 -0.428042  -1.33649 0.917612  -0.762156 -1.59859  -0.230794 1.14763  0.219484 -21.1942  -33.9663 -21.1942  -33.9663 
54.7809  22.7994 0.812317  -0.93873 1.05483  0.681638 -0.911959  0.153119 -0.598399  -0.938732 -0.408095  1.03951 -64.7809  -32.7994 -64.7809  -32.7994 -64.7809  -32.7994 
65.8545  7.42473 1.03968  -0.696551 -0.576608  1.07862 -0.333188  -1.02485 0.970443  0.84723 -1.11458  -0.173522 -75.8545  -17.4247 -75.8545  -17.4247 -75.8545  -17.4247 
30.7814  3.98135 1.23714  0.0244679 -0.705956  -1.06927 -0.568317  1.07313 0.604425  -1.1093 -1.24322  0.0346251 0.639273  1.06568 -40.7814  -13.9814 -40.7814  -13.9814 
53.2475  21.4409 -0.79712  0.167036 0.620011  -0.875689 0.935052  0.419771 -0.285288  1.02001 -0.545141  -0.734525 -63.2475  -31.4409 -63.2475  -31.4409 -63.2475  -31.4409 
69.1311  14.0172 0.868891  0.6887 0.868891  -0.781888 -0.937267  0.0928883 -0.430404  -1.11629 -0.360744  1.11418 -79.1311  -24.0172 -79.1311  -24.0172 -79.1311  -24.0172 
68.6447  16.2862 1.35526  -0.109743 -1.10531  -0.522848 -0.758097  0.894082 0.125622  -1.15485 0.381532  0.88437 -78.6447  -26.2862 -78.6447  -26.2862 -78.6447  -26.2862 
59.0192  21.2301 -0.243799  -0.899498 -0.967291  0.798024 1.02562  0.143015 0.401405  1.14665 -0.89832  -0.382329 0.724329  -0.806899 -69.0192  -31.2301 -69.0192  -31.2301 
6.3668  23.0092 -0.723379  -0.742694 1.05829  0.0620657 -1.17118  0.598022 0.38051  0.935987 0.47358  -0.854884 -16.3668  -33.0092 -16.3668  -33.0092 -16.3668  -33.0092 
14.1789  0.855923 0.714758  -0.855923 -0.774603  -0.855923 -0.0871132  1.16366 1.32178  0.351148 -1.17831  0.198914 -24.1789  -10.8559 -24.1789  -10.8559 -24.1789  -10.8559 
67.8941  14.8527 -0.354657  0.910675 0.299749  -0.742621 -0.812262  -0.454408 0.876272  0.278672 -77.8941  -24.8527 -77.8941  -24.8527 -77.8941  -24.8527 -77.8941  -24.8527 
29.8195  23.8625 -0.0322416  1.13753 0.058456  -1.03124 -1.07244  -0.0445522 1.03926  -0.062046 -39.8195  -33.8625 -39.8195  -33.8625 -39.8195  -33.8625 -39.8195  -33.8625 
34.2909  1.30286 -0.0355904  -1.30286 0.048281  1.19596 1.07831  0.0426353 -1.08484  0.0729338 -44.2909  -11.3029 -44.2909  -11.3029 -44.2909  -11.3029 -44.2909  -11.3029 
48.873  4.50309 0.902962  0.485167 -0.807841  0.207846 0.829127  -1.00281 -0.241965  1.10168 -0.651116  -0.779458 -58.873  -14.5031 -58.873  -14.5031 -58.873  -14.5031 
58.5361  22.9067 0.578363  0.818763 -0.48423  -0.878671 -0.963059  0.593908 0.884465  -0.530048 -68.5361  -32.9067 -68.5361  -32.9067 -68.5361  -32.9067 -68.5361  -32.9067 
58.1209  20.8477 0.65452  -0.517169 -0.0689709  1.18035 -1.20354  0.124968 -0.257341  -1.16899 0.89832  0.382329 -68.1209  -30.8477 -68.1209  -30.8477 -68.1209  -30.8477 
49.2105  22.5701 -0.998628  -0.505942 1.22494  -0.365666 -0.928598  0.946799 0.595511  1.04874 0.0907047  -1.13015 -59.2105  -32.5701 -59.2105  -32.5701 -59.2105  -32.5701 
52.9622  22.4609 -0.511832  -0.85297 0.90678  0.491616 -0.826704  0.760012 1.22034  -0.600235 0.028539  1.33496 0.285288  -1.02001 -1.18739  -0.125744 -62.9622  -32.4609 
34.0664  22.9497 0.645726  -0.644794 0.886811  0.689272 -0.812893  -0.80828 -0.71752  0.758348 -44.0664  -32.9497 -44.0664  -32.9497 -44.0664  -32.9497 -44.0664  -32.9497 
53.0098  2.50497 -0.511312  1.03169 1.07197  -0.139309 -0.507028  -0.776712 0.648617  0.887608 0.391312  -1.04124 -1.0919  -0.011888 -63.0098  -12.505 -63.0098  -12.505 
2.69926  17.5468 0.0967052  1.06305 -0.618327  -0.856794 -1.23444  0.424814 0.734019  -0.954646 1.04928  0.30492 -12.6993  -27.5468 -12.6993  -27.5468 -12.6993  -27.5468 
68.6319  11.7104 1.36813  0.0542663 -1.27097  0.404247 -0.615647  -0.835911 0.0688312  1.19045 0.455696  -0.80749 -78.6319  -21.7104 -78.6319  -21.7104 -78.6319  -21.7104 
49.8389  0.62509 0.799444  -0.62509 -0.689918  -0.62509 -0.551913  0.59914 0.44681  0.645435 -59.8389  -10.6251 -59.8389  -10.6251 -59.8389  -10.6251 -59.8389  -10.6251 
63.918  23.1642 0.980096  -0.366381 -0.991101  -0.276513 0.737653  0.75087 -0.624845  0.763247 -0.083937  -0.880128 -73.918  -33.1642 -73.918  -33.1642 -73.918  -33.1642 
66.2058  5.5487 -1.12459  -0.205274 0.688315  1.17948 0.448565  -0.792176 -0.485916  -0.980605 1.15819  -0.0496569 -0.684555  0.851184 -76.2058  -15.5487 -76.2058  -15.5487 
8.92653  1.10821 0.00964363  -1.10821 -0.11081  1.00245 0.989985  0.103659 -0.870308  0.00994122 -18.9265  -11.1082 -18.9265  -11.1082 -18.9265  -11.1082 -18.9265  -11.1082 
49.6887  2.13546 -1.2283  0.166598 1.03731  0.232192 -0.401747  -0.911234 0.0134597  1.36482 0.596976  -0.864938 -59.6887  -12.1355 -59.6887  -12.1355 -59.6887  -12.1355 
59.7435  20.4232 -0.968129  -0.092598 0.301287  0.949914 0.609938  -0.948383 1.40865  0.226224 -0.724329  0.806899 -0.576641  -0.953811 -69.7435  -30.4232 -69.7435  -30.4232 
8.48136  23.0951 0.78098  -0.66388 -1.05627  -0.0238598 1.11428  0.640368 -0.37739  0.882968 -0.451778  -0.872761 -18.4814  -33.0951 -18.4814  -33.0951 -18.4814  -33.0951 
62.5731  20.9036 -0.675809  0.715534 1.10886  0.36638 0.247841  1.0012 -0.217802  -1.12181 -1.42096  -0.254184 0.99102  -0.741519 -72.5731  -30.9036 -72.5731  -30.9036 
55.239  18.7716 -1.06991  0.000968782 1.02783  0.654482 0.713172  -0.917681 -0.352039  1.04885 -0.355121  -0.783244 -65.239  -28.7716 -65.239  -28.7716 -65.239  -28.7716 
12.3419  24.1858 -0.426961  0.81423 1.0624  0.81423 -0.230018  -0.98164 -1.14763  -0.219484 0.732545  -0.457668 -22.3419  -34.1858 -22.3419  -34.1858 -22.3419  -34.1858 
10.2376  7.82895 -0.729389  1.04345 0.992712  -0.511144 -0.898377  -0.392861 -0.0488645  -0.838852 0.70942  0.740465 -20.2376  -17.8289 -20.2376  -17.8289 -20.2376  -17.8289 
50.2649  17.9052 -1.0885  -0.534402 -0.633335  0.938242 1.1164  -0.259337 0.0970093  -0.866783 0.5163  0.722119 -60.2649  -27.9052 -60.2649  -27.9052 -60.2649  -27.9052 
56.6738  11.2816 -0.694317  -1.3371 1.3149  0.0838258 0.753214  -1.03819 -1.37631  -0.023229 0.660159  1.15279 -0.691539  1.19487 -66.6738  -21.2816 -66.6738  -21.2816 
54.0566  11.3611 0.576251  1.05121 0.373185  -1.25672 1.24086  -0.102769 -0.428882  0.892533 -0.938361  0.210827 -0.848754  -0.770799 -64.0566  -21.3611 -64.0566  -21.3611 
36.7769  14.9303 0.801088  1.1857 1.06985  -1.12143 -0.340795  -1.30699 -0.6549  1.40925 1.28375  0.112627 -1.14943  0.320584 -1.04532  -0.531293 -46.7769  -24.9303 
15.6368  10.5972 1.35297  1.05246 -1.24054  -0.857601 0.901957  -1.17774 -0.920927  1.13593 0.158925  1.37892 -0.264151  -1.47683 -1.29704  0.146711 1.31167  -0.186396 
33.9121  17.7345 -1.04909  -0.863438 -0.00172627  1.43128 -1.15998  0.583404 0.123564  -1.09917 1.05274  -0.627304 1.01668  0.559187 -43.9121  -27.7345 -43.9121  -27.7345 
